Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
baseL2_0	1.0	1.0000000000000009	0.0	1.0000000000000009	0.0	NA
Coding_UCSCL2_0	0.013632416112370094	0.06093329219798148	0.013883484021963355	4.469735349604714	1.0184169781441341	0.0008616464539931535
Coding_UCSC.extend.500L2_0	0.06084504707893213	0.12249816014380549	0.02189451925455698	2.0132807192160267	0.3598406165444164	0.004954011793153351
Conserved_LindbladTohL2_0	0.02526589208575044	0.3532106451643887	0.038478562902791766	13.979741699427027	1.5229449556816979	2.27560251444736e-15
Conserved_LindbladToh.extend.500L2_0	0.32011543392820085	0.6458160040799541	0.04215015838384961	2.017447256931714	0.13167174686523717	3.259334252733037e-13
CTCF_HoffmanL2_0	0.02245033222566283	-0.020188817741140667	0.024515930685060614	-0.8992658789281952	1.0920074784923055	0.08092299559242994
CTCF_Hoffman.extend.500L2_0	0.06670162631125927	0.08548491946916559	0.027239169522244675	1.2816017269242457	0.40837339400293887	0.49111663619699
DGF_ENCODEL2_0	0.13148248520128383	0.28082995107800623	0.06518631503039281	2.1358734636639203	0.4957794563329132	0.024321059597629743
DGF_ENCODE.extend.500L2_0	0.5155588032461472	0.6659874915449575	0.05811538511863325	1.2917779453122633	0.1127230972543141	0.01133896672499308
DHS_peaks_TrynkaL2_0	0.10792381146015398	0.15607294069105876	0.06386520110703751	1.446139999870943	0.5917619128065809	0.4527540042001137
DHS_TrynkaL2_0	0.16197219366233984	0.28112676996693103	0.07120835170082898	1.7356483456227698	0.4396331869732875	0.09913174138497209
DHS_Trynka.extend.500L2_0	0.47801392313139107	0.7079802604462802	0.05277876910045791	1.4810871110373045	0.11041261885158662	2.4536322849834168e-05
Enhancer_AnderssonL2_0	0.004116481375517747	-0.005749598832507929	0.010637740919346573	-1.3967265506660473	2.584182934146913	0.3524344882252608
Enhancer_Andersson.extend.500L2_0	0.018142445118474446	0.02322068112141859	0.014871101729274253	1.2799091285536248	0.8196856395134422	0.731944098995714
Enhancer_HoffmanL2_0	0.0605969409639971	0.07238260896137161	0.03483276850213113	1.194492788082765	0.5748271768838393	0.7351899341954726
Enhancer_Hoffman.extend.500L2_0	0.1463373146061026	0.2725853480115147	0.03231050191069244	1.8627193531959705	0.22079468929481785	0.00012560619230480305
FetalDHS_TrynkaL2_0	0.0817871155592394	0.26612316098151967	0.05544329311622371	3.253851895397429	0.6778976460670686	0.0013443148786637937
FetalDHS_Trynka.extend.500L2_0	0.273344327839603	0.5124047381115491	0.04723447348802634	1.8745760783162306	0.17280209858879267	1.1796891082411443e-06
H3K27ac_HniszL2_0	0.37121455743757215	0.5046388042304726	0.027674892617724205	1.359426224321331	0.07455228267112973	2.710088651704448e-06
