Category        Prop._SNPs      Prop._h2        Prop._h2_std_error      Enrichment      Enrichment_std_error    Enrichment_p
baseL2_0        1.0     1.0000000000000004      0.0     1.0000000000000004      0.0     NA
Coding_UCSCL2_0 0.013632416112370094    0.061202978235758425    0.013915404709118263    4.489518052505943       1.0207585063730107      0.0008424377855149022
Coding_UCSC.extend.500L2_0      0.06084504707893213     0.1222606397090803      0.021725153799544643    2.009377025388375       0.3570570628593872      0.004807225205227041
Conserved_LindbladTohL2_0       0.02526589208575044     0.3533187996444157      0.0384685943570939      13.984022350973385      1.5225504101155238      2.292510868120467e-15
Conserved_LindbladToh.extend.500L2_0    0.32011543392820085     0.6457361957901064      0.04213816250825212     2.0171979459601426      0.13163427327188276     3.276903974708574e-13
CTCF_HoffmanL2_0        0.02245033222566283     -0.02040391685449592    0.02459006238668558     -0.9088469894076817     1.0953095098778467      0.08041901574248841
CTCF_Hoffman.extend.500L2_0     0.06670162631125927     0.08495055773478105     0.027257214126511036    1.2735905019521443      0.4086439212039123      0.5037440298919296
DGF_ENCODEL2_0  0.13148248520128383     0.28014387395700224     0.0651007479601239      2.1306554521549828      0.49512866949892603     0.024744903313510366
DGF_ENCODE.extend.500L2_0       0.5155588032461472      0.6664734098152434      0.05795617958835663     1.2927204532613592      0.11241429536930274     0.010890626714598985
DHS_peaks_TrynkaL2_0    0.10792381146015398     0.15650013242237404     0.06388820305035418     1.450098271224925       0.5919750441165806      0.4489507351371612
DHS_TrynkaL2_0  0.16197219366233984     0.2814013480968467      0.0711761973863105      1.7373435633246928      0.43943466947598475     0.09821073055103248
DHS_Trynka.extend.500L2_0       0.47801392313139107     0.7075484917595862      0.05262104734434789     1.480183855575904       0.11008266662953248     2.4115395809320573e-05
Enhancer_AnderssonL2_0  0.004116481375517747    -0.005926933323733931   0.010465244388218603    -1.4398056940045005     2.5422790566864513      0.33642304978924487
Enhancer_Andersson.extend.500L2_0       0.018142445118474446    0.023003713331315997    0.014914090186422127    1.2679500023892218      0.822055135844678       0.7436522652737814
Enhancer_HoffmanL2_0    0.0605969409639971      0.07217459159628198     0.03489305781891642     1.1910599850108539      0.5758221003209995      0.7401161057254115
Enhancer_Hoffman.extend.500L2_0 0.1463373146061026      0.2725327418682413      0.03231514590345369     1.8623598676921191      0.22082642414504217     0.00012598755733943246
FetalDHS_TrynkaL2_0     0.0817871155592394      0.26614658167783034     0.055367187361630175    3.254138257083503       0.6769671112991759      0.0013202514822087934
FetalDHS_Trynka.extend.500L2_0  0.273344327839603       0.5118269243431519      0.04717728543374445     1.8724622105328237      0.1725928824154267      1.2041799560946155e-06
H3K27ac_HniszL2_0       0.37121455743757215     0.5043966131814532      0.027611273204468084    1.3587737955731398      0.0743809008867103      2.6856449312575465e-06
H3K27ac_Hnisz.extend.500L2_0    0.4009695094527759      0.5521907210998487      0.030226754695484644    1.3771389297242385      0.07538417256897334     1.296414554652119e-06
H3K27ac_PGC2L2_0        0.2555036696722902      0.4005394986354316      0.03836335956246712     1.567646754933754       0.15014797874203561     0.00023493658518795982
H3K27ac_PGC2.extend.500L2_0     0.31847665864976926     0.5238848815331454      0.03406726988846336     1.644971043574232       0.10696944018722374     4.3939973873448045e-09
H3K4me1_peaks_TrynkaL2_0        0.1649048448464468      0.4273076462396227      0.056923339701611016    2.5912376718677703      0.34518900736128094     5.325075277146025e-06
H3K4me1_TrynkaL2_0      0.409153823945981       0.6568524571767891      0.0432533117119225      1.6053924434628057      0.10571405955534481     5.2885113168769845e-08
H3K4me1_Trynka.extend.500L2_0   0.5811203827980431      0.7741840415536831      0.03549978334409416     1.332226616843236       0.061088518652823456    1.2614478468766913e-07
H3K4me3_peaks_TrynkaL2_0        0.03954482676942521     0.16903041103431912     0.04173549090069079     4.274400088281788       1.0553969838846111      0.0022023907475230463
H3K4me3_TrynkaL2_0      0.1262888642963558      0.324599449746305       0.04229902988778936     2.5702935215616765      0.3349387146956071      3.9220875984608395e-06
H3K4me3_Trynka.extend.500L2_0   0.2417387289954856      0.3573779478343052      0.0378074459602953      1.4783644694391487      0.15639796782832155     0.0022713537328470823
H3K9ac_peaks_TrynkaL2_0 0.0370092460207822      0.18439944548432685     0.03472824641815879     4.98252370180087        0.9383667637718819      3.3204484473552756e-05
H3K9ac_TrynkaL2_0       0.12039034691072659     0.2925703315787793      0.04147453475836264     2.430180982830209       0.34450050043561525     4.5951573221902895e-05
H3K9ac_Trynka.extend.500L2_0    0.2191390969440674      0.42877128709545875     0.0306790849553166      1.9566170212196201      0.13999822662017752     1.5388895437142837e-10
Intron_UCSCL2_0 0.3690176692149966      0.5042070820571873      0.023268464717472247    1.3663494301770869      0.06305515062997052     1.0954529290056384e-08
